Age,Years of Experience,Education Level,Job Title,Gender,Location,Company Type,Industry,Salary
46.0,17.4,MBA,Data Scientist,Male,Kochi,Startup,Analytics,3681695
26.0,4.3,B.Sc,Software Engineer,Female,Jaipur,Product,SaaS,725049
39.0,0.0,M.Tech,Manager,Female,Coimbatore,Domestic,IT Services,251298
32.0,0.0,B.Sc,Manager,Male,Delhi NCR,Domestic,Banking,209538
28.0,6.2,MCA,Sales,Female,Bengaluru,Domestic,Real Estate,678879
43.0,22.6,M.Tech,Data Scientist,Male,Bengaluru,MNC,Healthcare Tech,3988974
27.0,6.7,B.Sc,Software Engineer,Male,Delhi NCR,Service,Product Tech,725087
35.0,1.6,M.Tech,Marketing Manager,Female,Bengaluru,Domestic,E-commerce,243839
30.0,6.1,B.Tech,Manager,Male,Bengaluru,Startup,Retail,853862
26.0,21.7,M.Tech,HR,Female,Nagpur,Startup,IT Services,3170993
41.0,29.7,M.Tech,Data Scientist,Male,Pune,MNC,Fintech,4498465
33.0,0.9,B.Tech,Manager,Female,Hyderabad,MNC,Banking,222379
27.0,22.9,M.Tech,Sales,Male,Surat,MNC,SaaS,3130648
38.0,1.9,M.Tech,Manager,Female,Pune,MNC,Banking,271583
29.0,2.3,B.Tech,Software Engineer,Male,Delhi NCR,Product,SaaS,618363
46.0,20.3,B.Tech,Data Scientist,Male,Hyderabad,Startup,E-commerce,3553016
26.0,0.3,B.Tech,Software Engineer,Female,Bengaluru,Product,E-commerce,214826
39.0,0.2,M.Tech,Manager,Female,Surat,Startup,Banking,252585
32.0,4.5,B.Sc,Manager,Male,Bengaluru,Domestic,Manufacturing,738513
28.0,6.4,B.Tech,Sales,Female,Chandigarh,Domestic,Retail,684000
43.0,5.8,MBA,Data Scientist,Male,Chennai,MNC,Healthcare Tech,950537
27.0,0.8,B.Sc,Software Engineer,Male,Indore,Startup,Fintech,188693
35.0,2.1,M.Tech,Marketing Manager,Female,Pune,MNC,E-commerce,631732
30.0,1.8,B.Tech,Manager,Male,Chandigarh,Domestic,Banking,243660
26.0,2.8,MBA,HR,Female,Indore,Domestic,Manufacturing,698367
41.0,7.5,PhD,Data Scientist,Male,Chennai,Service,Healthcare Tech,2734741
33.0,6.6,B.Tech,Manager,Female,Delhi NCR,Domestic,Retail,852945
27.0,5.7,MBA,Sales,Male,Mysuru,MNC,SaaS,781869
38.0,15.2,MBA,Manager,Female,Jaipur,MNC,Banking,3598200
29.0,0.7,B.Tech,Software Engineer,Male,Mumbai,Startup,Product Tech,214694
46.0,3.5,B.Tech,Data Scientist,Male,Mumbai,Service,AI/ML,728152
26.0,2.0,B.Sc,Software Engineer,Female,Hyderabad,Service,SaaS,224933
39.0,6.5,M.Tech,Manager,Female,Mumbai,Domestic,Consulting,845004
32.0,17.0,B.Tech,Manager,Male,Mumbai,MNC,Consulting,3179795
28.0,6.8,B.Tech,Sales,Female,Kochi,Domestic,SaaS,713767
43.0,0.7,M.Tech,Data Scientist,Male,Bengaluru,Startup,AI/ML,274108
27.0,0.9,B.Sc,Software Engineer,Male,Hyderabad,Product,SaaS,203632
35.0,2.0,M.Tech,Marketing Manager,Female,Hyderabad,Domestic,Media,243687
30.0,6.0,B.Tech,Manager,Male,Indore,Domestic,Retail,836310
26.0,1.2,MCA,HR,Female,Kochi,Domestic,Healthcare,196497
41.0,28.3,MBA,Data Scientist,Male,Coimbatore,Product,E-commerce,4914756
33.0,4.2,B.Tech,Manager,Female,Bengaluru,Startup,IT Services,745804
27.0,2.5,B.Tech,Sales,Male,Jaipur,Domestic,Consumer Goods,567572
38.0,1.2,MCA,Manager,Female,Mumbai,Domestic,Manufacturing,258954
29.0,0.1,B.Tech,Software Engineer,Male,Surat,MNC,E-commerce,206056
46.0,6.6,PhD,Data Scientist,Male,Mysuru,MNC,Analytics,871682
26.0,28.3,B.Tech,Software Engineer,Female,Hyderabad,Product,Fintech,3316604
39.0,1.8,MCA,Manager,Female,Delhi NCR,MNC,IT Services,225096
32.0,5.4,B.Sc,Manager,Male,Delhi NCR,Domestic,Banking,731131
28.0,1.0,M.Tech,Sales,Female,Bengaluru,Domestic,SaaS,215002
43.0,4.1,M.Tech,Data Scientist,Male,Kochi,Startup,Fintech,817584
27.0,22.8,B.Tech,Software Engineer,Male,Mumbai,Product,IT Services,3769436
24.0,6.8,B.Tech,Software Engineer,Male,Indore,Product,SaaS,823948
32.0,4.1,M.Tech,Manager,Female,Hyderabad,Domestic,Banking,841173
45.0,3.5,M.Tech,Data Scientist,Male,Indore,Service,Fintech,855890
28.0,1.7,B.Tech,HR,Female,Bhubaneswar,Domestic,Consulting,196010
22.0,22.3,MCA,Sales,Male,Bengaluru,MNC,Retail,3072533
29.0,4.6,M.Tech,Software Engineer,Female,Pune,MNC,Fintech,841705
36.0,8.8,B.Sc,Manager,Male,Mumbai,Startup,Manufacturing,2304939
27.0,5.7,B.Tech,Marketing Manager,Female,Ahmedabad,Domestic,E-commerce,719585
42.0,3.0,M.Tech,Data Scientist,Male,Coimbatore,Product,Fintech,734811
34.0,1.8,B.Tech,Manager,Female,Ahmedabad,Domestic,IT Services,241699
25.0,1.5,B.Tech,Sales,Male,Chennai,Domestic,Consumer Goods,191160
39.0,0.8,MCA,Manager,Female,Surat,Startup,Retail,248605
30.0,3.2,B.Tech,Software Engineer,Male,Bengaluru,Service,Product Tech,651614
47.0,4.6,MBA,Data Scientist,Male,Bengaluru,Product,Fintech,870296
25.0,6.5,B.Tech,Software Engineer,Female,Jaipur,Service,SaaS,839149
40.0,2.0,MCA,Manager,Female,Mysuru,Domestic,Retail,268114
33.0,0.2,B.Tech,Manager,Male,Ahmedabad,MNC,Banking,225987
29.0,4.3,MCA,Sales,Female,Bengaluru,MNC,SaaS,581714
44.0,17.0,B.Tech,Data Scientist,Male,Hyderabad,Product,Fintech,3299600
28.0,5.6,B.Tech,Software Engineer,Male,Indore,Startup,SaaS,814845
36.0,3.2,M.Tech,Marketing Manager,Female,Pune,MNC,Consumer Goods,616671
31.0,3.0,B.Tech,Manager,Male,Indore,MNC,IT Services,726668
27.0,6.8,MBA,HR,Female,Pune,Startup,IT Services,799860
42.0,1.9,M.Tech,Data Scientist,Male,Bengaluru,Startup,Analytics,295753
34.0,29.8,B.Sc,Manager,Female,Hyderabad,Startup,Banking,3630365
26.0,9.1,B.Tech,Sales,Male,Bengaluru,MNC,Consumer Goods,1988765
39.0,17.7,M.Tech,Manager,Female,Lucknow,Domestic,IT Services,3515526
30.0,14.5,B.Tech,Software Engineer,Male,Coimbatore,MNC,Product Tech,2798067
47.0,0.5,M.Tech,Data Scientist,Male,Ahmedabad,Product,Fintech,267939
25.0,1.5,B.Tech,Software Engineer,Female,Bengaluru,MNC,SaaS,230782
40.0,1.2,MCA,Manager,Female,Hyderabad,Domestic,Banking,239800
33.0,5.0,B.Tech,Manager,Male,Hyderabad,Startup,IT Services,776717
29.0,0.1,MBA,Sales,Female,Pune,MNC,Consumer Goods,206885
44.0,4.9,PhD,Data Scientist,Male,Indore,Service,Healthcare Tech,840703
28.0,0.9,B.Tech,Software Engineer,Male,Hyderabad,MNC,Product Tech,226315
36.0,20.7,M.Tech,Marketing Manager,Female,Chandigarh,Domestic,EdTech,3530572
31.0,3.5,B.Tech,Manager,Male,Ahmedabad,MNC,Banking,722454
27.0,2.0,M.Tech,HR,Female,Chandigarh,Domestic,Consulting,221826
42.0,5.5,MBA,Data Scientist,Male,Ahmedabad,Product,Healthcare Tech,924519
34.0,0.3,B.Tech,Manager,Female,Vadodara,Domestic,IT Services,215276
26.0,1.6,B.Tech,Sales,Male,Jaipur,MNC,Retail,206615
39.0,18.3,M.Tech,Manager,Female,Bhubaneswar,Domestic,Consulting,3654556
30.0,0.2,B.Sc,Software Engineer,Male,Bengaluru,MNC,E-commerce,203305
47.0,0.1,M.Tech,Data Scientist,Male,Mumbai,Service,Healthcare Tech,261256
25.0,4.9,B.Tech,Software Engineer,Female,Delhi NCR,Startup,SaaS,734125
40.0,1.3,MCA,Manager,Female,Mumbai,MNC,IT Services,255544
33.0,26.7,B.Tech,Manager,Male,Ahmedabad,Domestic,Manufacturing,3870110
29.0,1.8,MCA,Sales,Female,Delhi NCR,Domestic,Real Estate,216640
44.0,21.0,B.Tech,Data Scientist,Male,Delhi NCR,MNC,Healthcare Tech,3744120
28.0,20.5,B.Tech,Software Engineer,Male,Hyderabad,Service,SaaS,3486691
36.0,1.6,M.Tech,Marketing Manager,Female,Indore,Startup,Media,234697
31.0,0.6,B.Sc,Manager,Male,Bengaluru,Domestic,Banking,220718
27.0,26.3,M.Tech,HR,Female,Jaipur,MNC,Manufacturing,3649714
42.0,1.2,M.Tech,Data Scientist,Male,Hyderabad,MNC,AI/ML,280719
34.0,6.3,B.Tech,Manager,Female,Hyderabad,Domestic,Consulting,795109
26.0,2.4,M.Tech,Sales,Male,Nagpur,Domestic,Retail,588238
39.0,5.5,M.Tech,Manager,Female,Hyderabad,Startup,Retail,921537
30.0,1.0,B.Tech,Software Engineer,Male,Bengaluru,Service,IT Services,211993
47.0,0.7,M.Tech,Data Scientist,Male,Hyderabad,Product,Healthcare Tech,267240
25.0,21.2,B.Sc,Software Engineer,Female,Delhi NCR,Startup,Fintech,3118061
40.0,2.9,MBA,Manager,Female,Mumbai,Startup,Retail,791236
33.0,0.4,B.Tech,Manager,Male,Mysuru,Startup,IT Services,214995
29.0,3.8,MCA,Sales,Female,Hyderabad,Startup,Real Estate,613713
44.0,1.4,B.Tech,Data Scientist,Male,Delhi NCR,Service,Healthcare Tech,238673
28.0,4.1,B.Tech,Software Engineer,Male,Bengaluru,Product,Product Tech,695015
36.0,3.4,M.Tech,Marketing Manager,Female,Delhi NCR,Domestic,Consumer Goods,670399
31.0,1.7,B.Tech,Manager,Male,Bengaluru,MNC,IT Services,222369
27.0,0.4,MBA,HR,Female,Delhi NCR,Domestic,IT Services,208951
42.0,9.2,PhD,Data Scientist,Male,Delhi NCR,Startup,Analytics,2824462
34.0,17.7,B.Sc,Manager,Female,Delhi NCR,MNC,Manufacturing,3075240
26.0,22.8,B.Sc,Sales,Male,Indore,Domestic,Consumer Goods,2923798
39.0,2.5,M.Tech,Manager,Female,Chennai,Domestic,Banking,761506
30.0,3.3,B.Tech,Software Engineer,Male,Delhi NCR,Startup,Product Tech,648618
47.0,0.9,M.Tech,Data Scientist,Male,Delhi NCR,Service,E-commerce,265803
25.0,3.6,B.Tech,Software Engineer,Female,Hyderabad,Product,IT Services,730320
40.0,8.7,MBA,Manager,Female,Delhi NCR,MNC,Retail,2815896
33.0,3.2,B.Sc,Manager,Male,Indore,Domestic,Retail,674566
29.0,0.4,MCA,Sales,Female,Mumbai,Domestic,Consumer Goods,199560
44.0,5.1,B.Tech,Data Scientist,Male,Hyderabad,Startup,AI/ML,853154
28.0,5.0,B.Sc,Software Engineer,Male,Indore,Startup,Product Tech,682400
36.0,0.7,M.Tech,Marketing Manager,Female,Hyderabad,Domestic,EdTech,235808
31.0,3.0,B.Sc,Manager,Male,Pune,Domestic,Retail,621027
27.0,1.6,M.Tech,HR,Female,Pune,MNC,Consulting,222084
42.0,5.7,B.Tech,Data Scientist,Male,Pune,Service,Analytics,816009
34.0,27.5,B.Tech,Manager,Female,Lucknow,Domestic,Banking,3836873
26.0,2.6,B.Tech,Sales,Male,Bengaluru,Domestic,SaaS,543098
39.0,5.0,MBA,Manager,Female,Chennai,Domestic,IT Services,897740
30.0,0.7,B.Tech,Software Engineer,Male,Mumbai,Service,SaaS,204274
47.0,6.8,M.Tech,Data Scientist,Male,Bengaluru,Product,Analytics,1003845
25.0,1.9,B.Sc,Software Engineer,Female,Mumbai,Service,Fintech,220347
40.0,6.3,MCA,Manager,Female,Mumbai,MNC,Retail,872659
33.0,1.6,B.Tech,Manager,Male,Pune,Domestic,Banking,244572
29.0,27.5,B.Sc,Sales,Female,Ahmedabad,MNC,Consumer Goods,2958514
44.0,2.4,MBA,Data Scientist,Male,Bengaluru,Startup,Analytics,736366
28.0,6.8,B.Tech,Software Engineer,Male,Hyderabad,Product,Fintech,847264
36.0,16.8,MCA,Marketing Manager,Female,Bengaluru,Domestic,E-commerce,2917109
31.0,1.7,B.Tech,Manager,Male,Delhi NCR,MNC,Consulting,251427
27.0,0.1,MCA,HR,Female,Delhi NCR,Domestic,Healthcare,185693
42.0,3.3,PhD,Data Scientist,Male,Bengaluru,Service,Healthcare Tech,833462
34.0,5.1,B.Tech,Manager,Female,Nagpur,Domestic,Consulting,764740
26.0,6.4,B.Tech,Sales,Male,Chandigarh,Startup,SaaS,640239
39.0,5.6,MCA,Manager,Female,Lucknow,Startup,IT Services,832573
30.0,5.2,B.Tech,Software Engineer,Male,Bhubaneswar,Startup,SaaS,778243
47.0,24.5,PhD,Data Scientist,Male,Hyderabad,MNC,Healthcare Tech,4348035
25.0,20.9,B.Tech,Software Engineer,Female,Delhi NCR,Service,E-commerce,3244348
40.0,8.6,MCA,Manager,Female,Indore,Domestic,Banking,2455139
33.0,1.7,B.Tech,Manager,Male,Indore,Domestic,Retail,233161
29.0,4.5,MBA,Sales,Female,Chandigarh,MNC,SaaS,726469
44.0,6.8,PhD,Data Scientist,Male,Bengaluru,MNC,Healthcare Tech,957690
28.0,3.3,B.Tech,Software Engineer,Male,Chennai,Product,IT Services,658882
36.0,6.4,MCA,Marketing Manager,Female,Delhi NCR,MNC,E-commerce,741805
31.0,0.2,B.Tech,Manager,Male,Chennai,MNC,Retail,229369
27.0,5.2,MCA,HR,Female,Mumbai,Domestic,Consulting,704544
42.0,4.0,B.Tech,Data Scientist,Male,Bengaluru,Product,Fintech,746088
34.0,1.2,B.Sc,Manager,Female,Hyderabad,Startup,IT Services,236955
26.0,1.0,Diploma,Sales,Male,Delhi NCR,Startup,SaaS,187103
39.0,5.0,M.Tech,Manager,Female,Bengaluru,Startup,Retail,870039
30.0,0.4,B.Tech,Software Engineer,Male,Indore,MNC,Fintech,205318
47.0,0.2,B.Tech,Data Scientist,Male,Chennai,Product,AI/ML,255576
25.0,2.0,B.Tech,Software Engineer,Female,Delhi NCR,MNC,IT Services,244261
40.0,2.0,MCA,Manager,Female,Lucknow,Domestic,Banking,237520
33.0,1.2,B.Tech,Manager,Male,Pune,Domestic,IT Services,248352
29.0,5.4,M.Tech,Sales,Female,Mumbai,Domestic,Real Estate,693658
44.0,20.2,M.Tech,Data Scientist,Male,Delhi NCR,MNC,Fintech,4016158
28.0,1.3,B.Tech,Software Engineer,Male,Chennai,Service,SaaS,235496
31.0,3.7,B.Sc,Software Engineer,Male,Jaipur,MNC,E-commerce,672522
27.0,6.8,MBA,Manager,Female,Jaipur,Domestic,Manufacturing,975198
38.0,6.5,PhD,Data Scientist,Male,Indore,Startup,Healthcare Tech,937451
29.0,20.9,B.Sc,HR,Female,Delhi NCR,Domestic,IT Services,2607968
23.0,9.4,Diploma,Sales,Male,Delhi NCR,Domestic,SaaS,2074023
32.0,2.6,M.Tech,Software Engineer,Female,Delhi NCR,Product,IT Services,670626
44.0,2.8,B.Tech,Manager,Male,Mysuru,Domestic,Consulting,667624
26.0,5.5,B.Tech,Marketing Manager,Female,Indore,Domestic,Media,670796
40.0,25.0,MBA,Data Scientist,Male,Pune,Service,AI/ML,4396479
33.0,0.9,B.Sc,Manager,Female,Pune,Domestic,Manufacturing,239116
24.0,2.1,Diploma,Sales,Male,Ahmedabad,MNC,Retail,493446
35.0,6.9,MCA,Manager,Female,Chennai,Startup,Consulting,938835
29.0,12.7,B.Tech,Software Engineer,Male,Bengaluru,Service,E-commerce,2804460
49.0,13.4,M.Tech,Data Scientist,Male,Delhi NCR,Product,Fintech,3500187
26.0,22.1,B.Tech,Software Engineer,Female,Bengaluru,Product,Fintech,3302417
41.0,1.0,M.Tech,Manager,Female,Mumbai,Domestic,IT Services,244811
36.0,5.4,B.Tech,Manager,Male,Coimbatore,MNC,Consulting,763776
28.0,4.0,M.Tech,Sales,Female,Ahmedabad,MNC,Retail,617214
43.0,0.3,B.Tech,Data Scientist,Male,Delhi NCR,Service,Healthcare Tech,222470
29.0,6.0,B.Sc,Software Engineer,Male,Bengaluru,Service,IT Services,788242
39.0,0.4,M.Tech,Marketing Manager,Female,Lucknow,Startup,Media,224570
32.0,6.2,B.Tech,Manager,Male,Mysuru,MNC,Banking,864818
28.0,28.8,MBA,HR,Female,Bengaluru,MNC,Consulting,3609632
40.0,14.4,MBA,Data Scientist,Male,Delhi NCR,Product,Analytics,3592288
33.0,6.2,B.Tech,Manager,Female,Delhi NCR,Domestic,IT Services,841986
24.0,4.7,B.Tech,Sales,Male,Chandigarh,Domestic,SaaS,569033
35.0,6.6,M.Tech,Manager,Female,Hyderabad,Domestic,Retail,971446
29.0,8.5,B.Tech,Software Engineer,Male,Hyderabad,Service,Product Tech,2283008
49.0,0.4,M.Tech,Data Scientist,Male,Bengaluru,Service,Healthcare Tech,263198
26.0,0.8,B.Tech,Software Engineer,Female,Hyderabad,Startup,Product Tech,233102
41.0,1.1,MBA,Manager,Female,Hyderabad,MNC,Manufacturing,289386
36.0,5.9,B.Tech,Manager,Male,Indore,MNC,Manufacturing,882563
28.0,1.5,M.Tech,Sales,Female,Chandigarh,Domestic,SaaS,213230
43.0,4.8,M.Tech,Data Scientist,Male,Pune,Product,Analytics,929487
29.0,5.6,B.Tech,Software Engineer,Male,Indore,Product,E-commerce,743458
39.0,2.1,M.Tech,Marketing Manager,Female,Mysuru,MNC,Consumer Goods,645216
32.0,3.5,B.Tech,Manager,Male,Hyderabad,Startup,Consulting,673816
28.0,2.4,M.Tech,HR,Female,Pune,MNC,Manufacturing,604229
40.0,27.7,M.Tech,Data Scientist,Male,Delhi NCR,Startup,Healthcare Tech,4601372
33.0,25.4,B.Tech,Manager,Female,Ahmedabad,Startup,Banking,3622848
24.0,3.6,M.Tech,Sales,Male,Jaipur,Domestic,Real Estate,614122
35.0,0.3,MCA,Manager,Female,Coimbatore,Domestic,Manufacturing,241945
29.0,0.9,B.Tech,Software Engineer,Male,Coimbatore,Service,E-commerce,226172
49.0,6.2,B.Tech,Data Scientist,Male,Bengaluru,Product,Analytics,896180
26.0,3.0,B.Tech,Software Engineer,Female,Bhubaneswar,Service,Product Tech,634943
41.0,6.3,M.Tech,Manager,Female,Coimbatore,Startup,Banking,944013
36.0,21.1,B.Tech,Manager,Male,Delhi NCR,MNC,Consulting,3654485
28.0,3.1,Diploma,Sales,Female,Chennai,Domestic,Retail,550277
43.0,0.4,M.Tech,Data Scientist,Male,Bengaluru,MNC,AI/ML,256166
29.0,0.0,B.Sc,Software Engineer,Male,Chennai,Service,SaaS,200698
39.0,11.4,M.Tech,Marketing Manager,Female,Chennai,Domestic,Consumer Goods,2666778
32.0,3.1,B.Tech,Manager,Male,Chandigarh,Domestic,IT Services,675293
28.0,3.5,MBA,HR,Female,Chandigarh,Domestic,Manufacturing,636227
40.0,14.7,M.Tech,Data Scientist,Male,Mumbai,Product,E-commerce,3561094
33.0,3.4,B.Sc,Manager,Female,Bengaluru,Domestic,Manufacturing,642607
24.0,1.8,M.Tech,Sales,Male,Lucknow,Domestic,Retail,220246
35.0,0.0,M.Tech,Manager,Female,Lucknow,MNC,Banking,250990
29.0,0.8,B.Tech,Software Engineer,Male,Pune,Service,SaaS,237625
49.0,4.4,MBA,Data Scientist,Male,Pune,Startup,Fintech,927577
26.0,2.0,B.Tech,Software Engineer,Female,Kochi,Service,Fintech,232797
41.0,3.2,M.Tech,Manager,Female,Mumbai,Domestic,Retail,764872
36.0,10.9,B.Tech,Manager,Male,Bengaluru,MNC,Consulting,2587345
28.0,0.6,B.Tech,Sales,Female,Delhi NCR,Startup,Retail,191140
43.0,17.7,PhD,Data Scientist,Male,Chennai,MNC,E-commerce,3539977
29.0,1.9,B.Tech,Software Engineer,Male,Coimbatore,Service,Product Tech,243628
39.0,25.4,M.Tech,Marketing Manager,Female,Hyderabad,Domestic,E-commerce,3710701
32.0,5.4,B.Tech,Manager,Male,Kochi,MNC,Retail,794066
28.0,0.7,M.Tech,HR,Female,Jaipur,Domestic,Healthcare,224519
40.0,0.5,PhD,Data Scientist,Male,Mumbai,MNC,Analytics,251243
33.0,4.2,B.Tech,Manager,Female,Delhi NCR,Domestic,IT Services,744258
24.0,4.1,M.Tech,Sales,Male,Nagpur,MNC,SaaS,608907
35.0,1.4,M.Tech,Manager,Female,Nagpur,MNC,Consulting,262978
29.0,6.6,B.Tech,Software Engineer,Male,Surat,Product,IT Services,817563
49.0,9.5,PhD,Data Scientist,Male,Bengaluru,MNC,Fintech,3017820
26.0,0.3,B.Tech,Software Engineer,Female,Hyderabad,Product,IT Services,243016
41.0,3.4,M.Tech,Manager,Female,Nagpur,Startup,Banking,761060
36.0,1.4,B.Sc,Manager,Male,Ahmedabad,Domestic,IT Services,241921
28.0,1.6,B.Sc,Sales,Female,Pune,MNC,Consumer Goods,184967
43.0,1.5,M.Tech,Data Scientist,Male,Delhi NCR,Service,Analytics,276032
29.0,25.1,B.Tech,Software Engineer,Male,Bengaluru,Product,IT Services,3654953
39.0,0.5,M.Tech,Marketing Manager,Female,Delhi NCR,MNC,Consumer Goods,227611
32.0,0.5,B.Sc,Manager,Male,Ahmedabad,Domestic,Retail,221949
28.0,3.0,MCA,HR,Female,Hyderabad,MNC,Manufacturing,578981
40.0,0.1,B.Tech,Data Scientist,Male,Pune,Startup,Analytics,231921
33.0,25.3,B.Tech,Manager,Female,Indore,Startup,Manufacturing,3773639
24.0,5.1,MBA,Sales,Male,Jaipur,Domestic,Consumer Goods,750780
35.0,4.7,M.Tech,Manager,Female,Delhi NCR,Domestic,Consulting,836564
29.0,6.7,B.Tech,Software Engineer,Male,Hyderabad,Service,IT Services,825465
49.0,13.0,PhD,Data Scientist,Male,Indore,MNC,E-commerce,3232182
26.0,0.5,B.Tech,Software Engineer,Female,Bengaluru,Service,IT Services,218152
41.0,3.1,M.Tech,Manager,Female,Indore,Domestic,Retail,808673
36.0,1.9,B.Tech,Manager,Male,Ahmedabad,MNC,Manufacturing,236842
28.0,5.5,MBA,Sales,Female,Delhi NCR,MNC,SaaS,672670
43.0,4.6,B.Tech,Data Scientist,Male,Hyderabad,Service,E-commerce,763649
29.0,5.3,B.Tech,Software Engineer,Male,Delhi NCR,Service,SaaS,742621
39.0,1.9,M.Tech,Marketing Manager,Female,Chennai,MNC,Media,241175
32.0,0.2,B.Tech,Manager,Male,Bhubaneswar,Startup,Banking,229860
28.0,1.7,M.Tech,HR,Female,Delhi NCR,Domestic,Healthcare,214516
40.0,3.3,M.Tech,Data Scientist,Male,Chandigarh,Product,Healthcare Tech,820026
33.0,0.7,B.Tech,Manager,Female,Bengaluru,Domestic,Consulting,237065
24.0,2.2,B.Tech,Sales,Male,Mumbai,Domestic,Real Estate,543374
35.0,1.6,MCA,Manager,Female,Mumbai,MNC,Banking,255414
29.0,4.4,B.Tech,Software Engineer,Male,Ahmedabad,MNC,IT Services,719624
49.0,6.5,B.Tech,Data Scientist,Male,Surat,Service,Fintech,873989
26.0,6.6,B.Tech,Software Engineer,Female,Pune,Product,SaaS,854141
41.0,5.4,M.Tech,Manager,Female,Hyderabad,Startup,Banking,868020
36.0,5.6,B.Sc,Manager,Male,Chennai,Domestic,Consulting,722188
28.0,0.2,M.Tech,Sales,Female,Bengaluru,Domestic,Real Estate,198318
43.0,1.2,PhD,Data Scientist,Male,Hyderabad,Service,Fintech,276887
29.0,1.7,B.Sc,Software Engineer,Male,Pune,MNC,Product Tech,222167
39.0,6.0,MBA,Marketing Manager,Female,Delhi NCR,Startup,Consumer Goods,807683
32.0,0.3,B.Tech,Manager,Male,Hyderabad,Domestic,Manufacturing,235905
28.0,0.5,M.Tech,HR,Female,Ahmedabad,MNC,IT Services,203851
40.0,1.2,M.Tech,Data Scientist,Male,Bengaluru,Service,Fintech,291798
33.0,2.5,B.Tech,Manager,Female,Hyderabad,Domestic,Banking,638635
24.0,0.3,B.Sc,Sales,Male,Pune,Domestic,Retail,180000
35.0,5.0,MBA,Manager,Female,Nagpur,Domestic,Retail,941700
29.0,0.9,B.Tech,Software Engineer,Male,Ahmedabad,MNC,IT Services,232619
49.0,1.4,M.Tech,Data Scientist,Male,Bengaluru,Service,Analytics,263274
26.0,5.2,B.Tech,Software Engineer,Female,Hyderabad,Service,E-commerce,755422
41.0,2.5,M.Tech,Manager,Female,Mumbai,MNC,Manufacturing,704824
36.0,2.4,B.Tech,Manager,Male,Delhi NCR,Domestic,IT Services,654108
28.0,1.4,MCA,Sales,Female,Ahmedabad,Domestic,SaaS,204509
43.0,5.0,M.Tech,Data Scientist,Male,Hyderabad,MNC,E-commerce,913622
29.0,0.2,B.Tech,Software Engineer,Male,Bengaluru,MNC,Product Tech,224522
34.0,3.9,B.Tech,Software Engineer,Male,Mysuru,Product,E-commerce,610596
31.0,0.1,MBA,Manager,Female,Mumbai,Domestic,Manufacturing,264922
41.0,4.1,B.Tech,Data Scientist,Male,Delhi NCR,MNC,E-commerce,785072
27.0,2.8,B.Sc,HR,Female,Ahmedabad,MNC,Consulting,522719
25.0,1.5,Diploma,Sales,Male,Ahmedabad,Domestic,Real Estate,195497
33.0,29.0,M.Tech,Software Engineer,Female,Delhi NCR,MNC,Product Tech,4040456
45.0,3.3,B.Tech,Manager,Male,Indore,Startup,Manufacturing,712406
28.0,17.4,B.Tech,Marketing Manager,Female,Ahmedabad,Domestic,E-commerce,2843579
42.0,1.2,PhD,Data Scientist,Male,Delhi NCR,Product,E-commerce,247828
34.0,1.5,B.Sc,Manager,Female,Chandigarh,MNC,Consulting,224988
23.0,4.6,B.Tech,Sales,Male,Pune,Domestic,Consumer Goods,640405
36.0,4.0,M.Tech,Manager,Female,Jaipur,MNC,IT Services,865012
30.0,1.9,B.Sc,Software Engineer,Male,Ahmedabad,Product,Fintech,218483
50.0,5.3,B.Tech,Data Scientist,Male,Chennai,Startup,Fintech,795764
27.0,1.3,B.Tech,Software Engineer,Female,Surat,Startup,Fintech,235407
43.0,28.9,MCA,Manager,Female,Delhi NCR,Startup,Manufacturing,3750794
37.0,3.8,B.Tech,Manager,Male,Mumbai,MNC,IT Services,700630
29.0,22.1,MBA,Sales,Female,Nagpur,Startup,SaaS,3305263
44.0,2.0,B.Tech,Data Scientist,Male,Pune,Product,AI/ML,267085
30.0,6.6,B.Sc,Software Engineer,Male,Mumbai,Service,Product Tech,779102
40.0,4.3,MCA,Marketing Manager,Female,Mumbai,MNC,Consumer Goods,718282
33.0,6.7,B.Tech,Manager,Male,Bengaluru,MNC,Consulting,787018
29.0,1.5,M.Tech,HR,Female,Hyderabad,Domestic,Manufacturing,201426
43.0,2.7,M.Tech,Data Scientist,Male,Hyderabad,Startup,E-commerce,869909
34.0,23.0,B.Tech,Manager,Female,Hyderabad,Domestic,IT Services,4120323
23.0,5.1,B.Sc,Sales,Male,Lucknow,Domestic,Real Estate,601981
36.0,2.4,MCA,Manager,Female,Delhi NCR,MNC,IT Services,659603
30.0,1.2,B.Tech,Software Engineer,Male,Lucknow,MNC,Product Tech,217517
50.0,29.6,M.Tech,Data Scientist,Male,Bengaluru,Service,Analytics,4067655
27.0,4.8,B.Tech,Software Engineer,Female,Hyderabad,Service,Fintech,751708
43.0,0.0,MBA,Manager,Female,Chennai,Startup,Consulting,264386
37.0,1.3,B.Tech,Manager,Male,Pune,MNC,Manufacturing,228100
29.0,10.0,MBA,Sales,Female,Delhi NCR,MNC,Retail,2498882
44.0,0.8,PhD,Data Scientist,Male,Jaipur,MNC,AI/ML,254347
30.0,0.3,B.Sc,Software Engineer,Male,Bengaluru,Startup,Product Tech,195263
40.0,23.8,MBA,Marketing Manager,Female,Bhubaneswar,MNC,Media,3633580
33.0,21.4,B.Tech,Manager,Male,Mumbai,MNC,Consulting,3579798
